,Rent_Date,STA_LOC,Rent_Count,Yr_Mth,JIJACE_NM,ACC_CNT
713,2020-05-01,서대문구,104036.0,2020-05-01 00:00:00,서대문구,2.0
714,2020-05-01,서초구,137148.0,2020-05-01 00:00:00,서초구,8.0
715,2020-05-01,성동구,68264.0,2020-05-01 00:00:00,성동구,8.0
716,2020-05-01,성북구,98653.0,2020-05-01 00:00:00,성북구,3.0
717,2020-05-01,송파구,185434.0,2020-05-01 00:00:00,송파구,24.0
718,2020-05-01,양천구,89383.0,2020-05-01 00:00:00,양천구,6.0
719,2020-05-01,영등포구,75368.0,2020-05-01 00:00:00,영등포구,28.0
720,2020-05-01,용산구,81341.0,2020-05-01 00:00:00,용산구,2.0
721,2020-05-01,은평구,57449.0,2020-05-01 00:00:00,은평구,1.0
722,2020-05-01,종로구,128582.0,2020-05-01 00:00:00,종로구,2.0
723,2020-05-01,중구,118578.0,2020-05-01 00:00:00,중구,5.0
724,2020-05-01,중랑구,57387.0,2020-05-01 00:00:00,중랑구,13.0
725,2020-06-01,강남구,116378.0,2020-06-01 00:00:00,강남구,12.0
726,2020-06-01,강동구,80043.0,2020-06-01 00:00:00,강동구,11.0
727,2020-06-01,강북구,79156.0,2020-06-01 00:00:00,강북구,5.0
728,2020-06-01,강서구,177819.0,2020-06-01 00:00:00,강서구,14.0
729,2020-06-01,관악구,68472.0,2020-06-01 00:00:00,관악구,7.0
730,2020-06-01,광진구,75446.0,2020-06-01 00:00:00,광진구,5.0
731,2020-06-01,구로구,120628.0,2020-06-01 00:00:00,구로구,7.0
732,2020-06-01,금천구,94004.0,2020-06-01 00:00:00,금천구,2.0
733,2020-06-01,노원구,128765.0,2020-06-01 00:00:00,노원구,12.0
734,2020-06-01,도봉구,107409.0,2020-06-01 00:00:00,도봉구,9.0
735,2020-06-01,동대문구,78491.0,2020-06-01 00:00:00,동대문구,10.0
736,2020-06-01,동작구,45647.0,2020-06-01 00:00:00,동작구,9.0
737,2020-06-01,마포구,140045.0,2020-06-01 00:00:00,마포구,7.0
738,2020-06-01,서대문구,114205.0,2020-06-01 00:00:00,서대문구,6.0
739,2020-06-01,서초구,146314.0,2020-06-01 00:00:00,서초구,8.0
740,2020-06-01,성동구,74817.0,2020-06-01 00:00:00,성동구,14.0
741,2020-06-01,성북구,107736.0,2020-06-01 00:00:00,성북구,1.0
742,2020-06-01,송파구,209346.0,2020-06-01 00:00:00,송파구,26.0
743,2020-06-01,양천구,93797.0,2020-06-01 00:00:00,양천구,10.0
744,2020-06-01,영등포구,100147.0,2020-06-01 00:00:00,영등포구,15.0
745,2020-06-01,용산구,91759.0,2020-06-01 00:00:00,용산구,3.0
746,2020-06-01,은평구,61075.0,2020-06-01 00:00:00,은평구,5.0
747,2020-06-01,종로구,146355.0,2020-06-01 00:00:00,종로구,1.0
748,2020-06-01,중구,123331.0,2020-06-01 00:00:00,중구,2.0
749,2020-06-01,중랑구,67972.0,2020-06-01 00:00:00,중랑구,9.0
750,2020-07-01,강남구,102486.0,2020-07-01 00:00:00,강남구,19.0
751,2020-07-01,강동구,73695.0,2020-07-01 00:00:00,강동구,9.0
752,2020-07-01,강북구,73950.0,2020-07-01 00:00:00,강북구,6.0
753,2020-07-01,강서구,157875.0,2020-07-01 00:00:00,강서구,6.0
754,2020-07-01,관악구,62455.0,2020-07-01 00:00:00,관악구,3.0
755,2020-07-01,광진구,66712.0,2020-07-01 00:00:00,광진구,4.0
756,2020-07-01,구로구,110260.0,2020-07-01 00:00:00,구로구,9.0
757,2020-07-01,금천구,90441.0,2020-07-01 00:00:00,금천구,5.0
758,2020-07-01,노원구,121350.0,2020-07-01 00:00:00,노원구,16.0
759,2020-07-01,도봉구,97597.0,2020-07-01 00:00:00,도봉구,10.0
760,2020-07-01,동대문구,69906.0,2020-07-01 00:00:00,동대문구,12.0
761,2020-07-01,동작구,46828.0,2020-07-01 00:00:00,동작구,7.0
762,2020-07-01,마포구,126307.0,2020-07-01 00:00:00,마포구,10.0
763,2020-07-01,서대문구,98143.0,2020-07-01 00:00:00,서대문구,4.0
764,2020-07-01,서초구,134561.0,2020-07-01 00:00:00,서초구,10.0
765,2020-07-01,성동구,66986.0,2020-07-01 00:00:00,성동구,7.0
766,2020-07-01,성북구,93298.0,2020-07-01 00:00:00,성북구,8.0
767,2020-07-01,송파구,198958.0,2020-07-01 00:00:00,송파구,26.0
768,2020-07-01,양천구,87118.0,2020-07-01 00:00:00,양천구,8.0
769,2020-07-01,영등포구,95875.0,2020-07-01 00:00:00,영등포구,19.0
770,2020-07-01,용산구,82465.0,2020-07-01 00:00:00,용산구,3.0
771,2020-07-01,은평구,59825.0,2020-07-01 00:00:00,은평구,6.0
772,2020-07-01,종로구,145629.0,2020-07-01 00:00:00,종로구,5.0
773,2020-07-01,중구,116824.0,2020-07-01 00:00:00,중구,2.0
774,2020-07-01,중랑구,63072.0,2020-07-01 00:00:00,중랑구,8.0
775,2020-08-01,강남구,63229.0,2020-08-01 00:00:00,강남구,6.0
776,2020-08-01,강동구,47557.0,2020-08-01 00:00:00,강동구,4.0
777,2020-08-01,강북구,54523.0,0,0,0.0
778,2020-08-01,강서구,101535.0,2020-08-01 00:00:00,강서구,8.0
779,2020-08-01,관악구,39781.0,2020-08-01 00:00:00,관악구,2.0
780,2020-08-01,광진구,44475.0,2020-08-01 00:00:00,광진구,3.0
781,2020-08-01,구로구,74609.0,2020-08-01 00:00:00,구로구,4.0
782,2020-08-01,금천구,66904.0,2020-08-01 00:00:00,금천구,1.0
783,2020-08-01,노원구,80546.0,2020-08-01 00:00:00,노원구,5.0
784,2020-08-01,도봉구,70623.0,2020-08-01 00:00:00,도봉구,2.0
785,2020-08-01,동대문구,43812.0,2020-08-01 00:00:00,동대문구,7.0
786,2020-08-01,동작구,33272.0,2020-08-01 00:00:00,동작구,2.0
787,2020-08-01,마포구,87322.0,2020-08-01 00:00:00,마포구,1.0
788,2020-08-01,서대문구,63067.0,2020-08-01 00:00:00,서대문구,2.0
789,2020-08-01,서초구,90138.0,2020-08-01 00:00:00,서초구,3.0
790,2020-08-01,성동구,44913.0,2020-08-01 00:00:00,성동구,9.0
791,2020-08-01,성북구,59507.0,2020-08-01 00:00:00,성북구,2.0
792,2020-08-01,송파구,132644.0,2020-08-01 00:00:00,송파구,10.0
793,2020-08-01,양천구,55681.0,2020-08-01 00:00:00,양천구,8.0
794,2020-08-01,영등포구,69270.0,2020-08-01 00:00:00,영등포구,27.0
795,2020-08-01,용산구,58266.0,2020-08-01 00:00:00,용산구,1.0
796,2020-08-01,은평구,39659.0,2020-08-01 00:00:00,은평구,3.0
797,2020-08-01,종로구,97568.0,2020-08-01 00:00:00,종로구,1.0
798,2020-08-01,중구,77548.0,0,0,0.0
799,2020-08-01,중랑구,43457.0,2020-08-01 00:00:00,중랑구,6.0
800,2020-09-01,강남구,106487.0,2020-09-01 00:00:00,강남구,15.0
801,2020-09-01,강동구,78407.0,2020-09-01 00:00:00,강동구,14.0
802,2020-09-01,강북구,82682.0,2020-09-01 00:00:00,강북구,5.0
803,2020-09-01,강서구,164174.0,2020-09-01 00:00:00,강서구,7.0
804,2020-09-01,관악구,61069.0,2020-09-01 00:00:00,관악구,2.0
805,2020-09-01,광진구,68347.0,2020-09-01 00:00:00,광진구,3.0
806,2020-09-01,구로구,122705.0,2020-09-01 00:00:00,구로구,5.0
807,2020-09-01,금천구,100725.0,2020-09-01 00:00:00,금천구,3.0
808,2020-09-01,노원구,129575.0,2020-09-01 00:00:00,노원구,16.0
809,2020-09-01,도봉구,107258.0,2020-09-01 00:00:00,도봉구,4.0
810,2020-09-01,동대문구,72241.0,2020-09-01 00:00:00,동대문구,12.0
811,2020-09-01,동작구,52530.0,2020-09-01 00:00:00,동작구,15.0
812,2020-09-01,마포구,134919.0,2020-09-01 00:00:00,마포구,6.0
813,2020-09-01,서대문구,107265.0,2020-09-01 00:00:00,서대문구,4.0
814,2020-09-01,서초구,147192.0,2020-09-01 00:00:00,서초구,6.0
815,2020-09-01,성동구,68780.0,2020-09-01 00:00:00,성동구,16.0
816,2020-09-01,성북구,102289.0,2020-09-01 00:00:00,성북구,3.0
817,2020-09-01,송파구,209248.0,2020-09-01 00:00:00,송파구,25.0
818,2020-09-01,양천구,97492.0,2020-09-01 00:00:00,양천구,12.0
819,2020-09-01,영등포구,106565.0,2020-09-01 00:00:00,영등포구,30.0
820,2020-09-01,용산구,83095.0,2020-09-01 00:00:00,용산구,1.0
821,2020-09-01,은평구,74355.0,2020-09-01 00:00:00,은평구,8.0
822,2020-09-01,종로구,165378.0,2020-09-01 00:00:00,종로구,1.0
823,2020-09-01,중구,129118.0,2020-09-01 00:00:00,중구,1.0
824,2020-09-01,중랑구,68977.0,2020-09-01 00:00:00,중랑구,16.0
825,2020-10-01,강남구,107923.0,2020-10-01 00:00:00,강남구,7.0
826,2020-10-01,강동구,77273.0,2020-10-01 00:00:00,강동구,9.0
827,2020-10-01,강북구,87363.0,2020-10-01 00:00:00,강북구,4.0
828,2020-10-01,강서구,167271.0,2020-10-01 00:00:00,강서구,7.0
829,2020-10-01,관악구,63622.0,2020-10-01 00:00:00,관악구,7.0
830,2020-10-01,광진구,71570.0,2020-10-01 00:00:00,광진구,5.0
831,2020-10-01,구로구,124634.0,2020-10-01 00:00:00,구로구,5.0
832,2020-10-01,금천구,105079.0,2020-10-01 00:00:00,금천구,8.0
833,2020-10-01,노원구,134074.0,2020-10-01 00:00:00,노원구,7.0
834,2020-10-01,도봉구,107899.0,2020-10-01 00:00:00,도봉구,8.0
835,2020-10-01,동대문구,72621.0,2020-10-01 00:00:00,동대문구,17.0
836,2020-10-01,동작구,52700.0,2020-10-01 00:00:00,동작구,8.0
837,2020-10-01,마포구,145512.0,2020-10-01 00:00:00,마포구,5.0
838,2020-10-01,서대문구,110909.0,2020-10-01 00:00:00,서대문구,3.0
839,2020-10-01,서초구,145924.0,2020-10-01 00:00:00,서초구,5.0
840,2020-10-01,성동구,71110.0,2020-10-01 00:00:00,성동구,13.0
841,2020-10-01,성북구,103864.0,2020-10-01 00:00:00,성북구,5.0
842,2020-10-01,송파구,217772.0,2020-10-01 00:00:00,송파구,22.0
843,2020-10-01,양천구,96557.0,2020-10-01 00:00:00,양천구,7.0
844,2020-10-01,영등포구,112044.0,2020-10-01 00:00:00,영등포구,14.0
845,2020-10-01,용산구,89843.0,0,0,0.0
846,2020-10-01,은평구,76076.0,2020-10-01 00:00:00,은평구,1.0
847,2020-10-01,종로구,168012.0,2020-10-01 00:00:00,종로구,2.0
848,2020-10-01,중구,130871.0,2020-10-01 00:00:00,중구,3.0
849,2020-10-01,중랑구,75068.0,2020-10-01 00:00:00,중랑구,12.0
850,2020-11-01,강남구,73491.0,2020-11-01 00:00:00,강남구,4.0
851,2020-11-01,강동구,50477.0,0,0,0.0
852,2020-11-01,강북구,58933.0,0,0,0.0
853,2020-11-01,강서구,115427.0,2020-11-01 00:00:00,강서구,4.0
854,2020-11-01,관악구,42322.0,0,0,0.0
855,2020-11-01,광진구,50622.0,2020-11-01 00:00:00,광진구,3.0
856,2020-11-01,구로구,83703.0,2020-11-01 00:00:00,구로구,5.0
857,2020-11-01,금천구,73817.0,2020-11-01 00:00:00,금천구,2.0
858,2020-11-01,노원구,93605.0,2020-11-01 00:00:00,노원구,13.0
859,2020-11-01,도봉구,71139.0,2020-11-01 00:00:00,도봉구,4.0
860,2020-11-01,동대문구,48613.0,2020-11-01 00:00:00,동대문구,10.0
861,2020-11-01,동작구,36812.0,0,0,0.0
862,2020-11-01,마포구,98067.0,2020-11-01 00:00:00,마포구,1.0
863,2020-11-01,서대문구,76013.0,2020-11-01 00:00:00,서대문구,2.0
864,2020-11-01,서초구,96668.0,2020-11-01 00:00:00,서초구,3.0
865,2020-11-01,성동구,52104.0,2020-11-01 00:00:00,성동구,6.0
866,2020-11-01,성북구,70842.0,2020-11-01 00:00:00,성북구,2.0
867,2020-11-01,송파구,150545.0,2020-11-01 00:00:00,송파구,14.0
868,2020-11-01,양천구,60304.0,2020-11-01 00:00:00,양천구,3.0
869,2020-11-01,영등포구,78638.0,2020-11-01 00:00:00,영등포구,12.0
870,2020-11-01,용산구,64123.0,2020-11-01 00:00:00,용산구,1.0
871,2020-11-01,은평구,47730.0,2020-11-01 00:00:00,은평구,4.0
872,2020-11-01,종로구,113907.0,2020-11-01 00:00:00,종로구,3.0
873,2020-11-01,중구,86490.0,2020-11-01 00:00:00,중구,4.0
874,2020-11-01,중랑구,54776.0,2020-11-01 00:00:00,중랑구,11.0
875,2020-12-01,강남구,44408.0,2020-12-01 00:00:00,강남구,4.0
876,2020-12-01,강동구,29751.0,2020-12-01 00:00:00,강동구,5.0
877,2020-12-01,강북구,34341.0,2020-12-01 00:00:00,강북구,5.0
878,2020-12-01,강서구,70526.0,2020-12-01 00:00:00,강서구,6.0
879,2020-12-01,관악구,25207.0,2020-12-01 00:00:00,관악구,4.0
880,2020-12-01,광진구,30964.0,2020-12-01 00:00:00,광진구,2.0
881,2020-12-01,구로구,50685.0,2020-12-01 00:00:00,구로구,1.0
882,2020-12-01,금천구,43877.0,2020-12-01 00:00:00,금천구,2.0
883,2020-12-01,노원구,57229.0,2020-12-01 00:00:00,노원구,2.0
884,2020-12-01,도봉구,40312.0,0,0,0.0
885,2020-12-01,동대문구,29622.0,2020-12-01 00:00:00,동대문구,6.0
886,2020-12-01,동작구,22025.0,2020-12-01 00:00:00,동작구,2.0
887,2020-12-01,마포구,56582.0,0,0,0.0
888,2020-12-01,서대문구,46806.0,2020-12-01 00:00:00,서대문구,3.0
889,2020-12-01,서초구,57970.0,2020-12-01 00:00:00,서초구,1.0
890,2020-12-01,성동구,31165.0,2020-12-01 00:00:00,성동구,1.0
891,2020-12-01,성북구,44091.0,2020-12-01 00:00:00,성북구,1.0
892,2020-12-01,송파구,91504.0,2020-12-01 00:00:00,송파구,6.0
893,2020-12-01,양천구,37165.0,2020-12-01 00:00:00,양천구,1.0
894,2020-12-01,영등포구,47116.0,2020-12-01 00:00:00,영등포구,4.0
895,2020-12-01,용산구,36750.0,0,0,0.0
896,2020-12-01,은평구,28388.0,2020-12-01 00:00:00,은평구,3.0
897,2020-12-01,종로구,69420.0,2020-12-01 00:00:00,종로구,2.0
898,2020-12-01,중구,52811.0,0,0,0.0
899,2020-12-01,중랑구,33341.0,2020-12-01 00:00:00,중랑구,4.0
900,2021-01-01,강남구,28842.0,2021-01-01 00:00:00,강남구,1.0
901,2021-01-01,강동구,19401.0,2021-01-01 00:00:00,강동구,1.0
902,2021-01-01,강북구,23463.0,2021-01-01 00:00:00,강북구,5.0
903,2021-01-01,강서구,45661.0,2021-01-01 00:00:00,강서구,3.0
904,2021-01-01,관악구,16685.0,2021-01-01 00:00:00,관악구,2.0
905,2021-01-01,광진구,20365.0,0,0,0.0
906,2021-01-01,구로구,33844.0,2021-01-01 00:00:00,구로구,3.0
907,2021-01-01,금천구,29038.0,2021-01-01 00:00:00,금천구,1.0
908,2021-01-01,노원구,38004.0,2021-01-01 00:00:00,노원구,1.0
909,2021-01-01,도봉구,27920.0,2021-01-01 00:00:00,도봉구,2.0
910,2021-01-01,동대문구,19018.0,2021-01-01 00:00:00,동대문구,3.0
911,2021-01-01,동작구,15105.0,2021-01-01 00:00:00,동작구,1.0
912,2021-01-01,마포구,37057.0,0,0,0.0
913,2021-01-01,서대문구,30482.0,2021-01-01 00:00:00,서대문구,1.0
914,2021-01-01,서초구,39205.0,2021-01-01 00:00:00,서초구,3.0
915,2021-01-01,성동구,20514.0,2021-01-01 00:00:00,성동구,4.0
916,2021-01-01,성북구,29323.0,2021-01-01 00:00:00,성북구,2.0
917,2021-01-01,송파구,61754.0,2021-01-01 00:00:00,송파구,5.0
918,2021-01-01,양천구,24090.0,2021-01-01 00:00:00,양천구,2.0
919,2021-01-01,영등포구,30975.0,2021-01-01 00:00:00,영등포구,7.0
920,2021-01-01,용산구,24923.0,2021-01-01 00:00:00,용산구,1.0
921,2021-01-01,은평구,18935.0,0,0,0.0
922,2021-01-01,종로구,47684.0,0,0,0.0
923,2021-01-01,중구,37312.0,0,0,0.0
924,2021-01-01,중랑구,21445.0,2021-01-01 00:00:00,중랑구,4.0
925,2021-02-01,강남구,43876.0,2021-02-01 00:00:00,강남구,2.0
926,2021-02-01,강동구,29249.0,2021-02-01 00:00:00,강동구,3.0
927,2021-02-01,강북구,33333.0,2021-02-01 00:00:00,강북구,4.0
928,2021-02-01,강서구,68246.0,2021-02-01 00:00:00,강서구,5.0
929,2021-02-01,관악구,26030.0,2021-02-01 00:00:00,관악구,1.0
930,2021-02-01,광진구,30965.0,2021-02-01 00:00:00,광진구,4.0
931,2021-02-01,구로구,50273.0,2021-02-01 00:00:00,구로구,2.0
932,2021-02-01,금천구,41134.0,2021-02-01 00:00:00,금천구,2.0
933,2021-02-01,노원구,57686.0,2021-02-01 00:00:00,노원구,10.0
934,2021-02-01,도봉구,39733.0,2021-02-01 00:00:00,도봉구,2.0
935,2021-02-01,동대문구,28812.0,2021-02-01 00:00:00,동대문구,5.0
936,2021-02-01,동작구,22184.0,2021-02-01 00:00:00,동작구,4.0
937,2021-02-01,마포구,54686.0,2021-02-01 00:00:00,마포구,1.0
938,2021-02-01,서대문구,46953.0,2021-02-01 00:00:00,서대문구,1.0
939,2021-02-01,서초구,58931.0,2021-02-01 00:00:00,서초구,4.0
940,2021-02-01,성동구,30411.0,2021-02-01 00:00:00,성동구,3.0
941,2021-02-01,성북구,45817.0,2021-02-01 00:00:00,성북구,2.0
942,2021-02-01,송파구,89864.0,2021-02-01 00:00:00,송파구,9.0
943,2021-02-01,양천구,37388.0,2021-02-01 00:00:00,양천구,3.0
944,2021-02-01,영등포구,45836.0,2021-02-01 00:00:00,영등포구,8.0
945,2021-02-01,용산구,35025.0,2021-02-01 00:00:00,용산구,2.0
946,2021-02-01,은평구,30765.0,2021-02-01 00:00:00,은평구,4.0
947,2021-02-01,종로구,73544.0,2021-02-01 00:00:00,종로구,2.0
948,2021-02-01,중구,57363.0,0,0,0.0
949,2021-02-01,중랑구,31729.0,2021-02-01 00:00:00,중랑구,6.0
950,2021-03-01,강남구,76598.0,2021-03-01 00:00:00,강남구,6.0
951,2021-03-01,강동구,51960.0,2021-03-01 00:00:00,강동구,5.0
952,2021-03-01,강북구,60216.0,2021-03-01 00:00:00,강북구,1.0
953,2021-03-01,강서구,120732.0,2021-03-01 00:00:00,강서구,5.0
954,2021-03-01,관악구,44246.0,2021-03-01 00:00:00,관악구,3.0
955,2021-03-01,광진구,52472.0,2021-03-01 00:00:00,광진구,5.0
956,2021-03-01,구로구,88839.0,2021-03-01 00:00:00,구로구,4.0
957,2021-03-01,금천구,74928.0,2021-03-01 00:00:00,금천구,1.0
958,2021-03-01,노원구,103479.0,2021-03-01 00:00:00,노원구,14.0
959,2021-03-01,도봉구,71555.0,2021-03-01 00:00:00,도봉구,2.0
960,2021-03-01,동대문구,48542.0,2021-03-01 00:00:00,동대문구,4.0
961,2021-03-01,동작구,38937.0,2021-03-01 00:00:00,동작구,2.0
962,2021-03-01,마포구,98382.0,2021-03-01 00:00:00,마포구,9.0
963,2021-03-01,서대문구,80195.0,2021-03-01 00:00:00,서대문구,3.0
964,2021-03-01,서초구,102427.0,2021-03-01 00:00:00,서초구,4.0
965,2021-03-01,성동구,52689.0,2021-03-01 00:00:00,성동구,5.0
966,2021-03-01,성북구,83125.0,2021-03-01 00:00:00,성북구,2.0
967,2021-03-01,송파구,155470.0,2021-03-01 00:00:00,송파구,19.0
968,2021-03-01,양천구,65840.0,2021-03-01 00:00:00,양천구,2.0
969,2021-03-01,영등포구,79053.0,2021-03-01 00:00:00,영등포구,11.0
970,2021-03-01,용산구,61501.0,2021-03-01 00:00:00,용산구,5.0
971,2021-03-01,은평구,52340.0,2021-03-01 00:00:00,은평구,6.0
972,2021-03-01,종로구,124739.0,0,0,0.0
973,2021-03-01,중구,96777.0,2021-03-01 00:00:00,중구,2.0
974,2021-03-01,중랑구,56529.0,2021-03-01 00:00:00,중랑구,13.0
975,2021-04-01,강남구,105143.0,2021-04-01 00:00:00,강남구,21.0
976,2021-04-01,강동구,72959.0,2021-04-01 00:00:00,강동구,5.0
977,2021-04-01,강북구,82614.0,2021-04-01 00:00:00,강북구,9.0
978,2021-04-01,강서구,166357.0,2021-04-01 00:00:00,강서구,12.0
979,2021-04-01,관악구,56862.0,2021-04-01 00:00:00,관악구,2.0
980,2021-04-01,광진구,69495.0,2021-04-01 00:00:00,광진구,11.0
981,2021-04-01,구로구,120897.0,2021-04-01 00:00:00,구로구,8.0
982,2021-04-01,금천구,100383.0,2021-04-01 00:00:00,금천구,3.0
983,2021-04-01,노원구,144972.0,2021-04-01 00:00:00,노원구,14.0
984,2021-04-01,도봉구,96214.0,2021-04-01 00:00:00,도봉구,7.0
985,2021-04-01,동대문구,66250.0,2021-04-01 00:00:00,동대문구,13.0
986,2021-04-01,동작구,53343.0,2021-04-01 00:00:00,동작구,4.0
987,2021-04-01,마포구,135672.0,2021-04-01 00:00:00,마포구,6.0
988,2021-04-01,서대문구,108539.0,2021-04-01 00:00:00,서대문구,2.0
989,2021-04-01,서초구,138780.0,2021-04-01 00:00:00,서초구,2.0
990,2021-04-01,성동구,70499.0,2021-04-01 00:00:00,성동구,14.0
991,2021-04-01,성북구,115831.0,2021-04-01 00:00:00,성북구,2.0
992,2021-04-01,송파구,212503.0,2021-04-01 00:00:00,송파구,16.0
993,2021-04-01,양천구,91879.0,2021-04-01 00:00:00,양천구,11.0
994,2021-04-01,영등포구,109954.0,2021-04-01 00:00:00,영등포구,22.0
995,2021-04-01,용산구,83079.0,2021-04-01 00:00:00,용산구,4.0
996,2021-04-01,은평구,76959.0,2021-04-01 00:00:00,은평구,8.0
997,2021-04-01,종로구,168495.0,0,0,0.0
998,2021-04-01,중구,129817.0,2021-04-01 00:00:00,중구,3.0
999,2021-04-01,중랑구,76293.0,2021-04-01 00:00:00,중랑구,9.0
1000,2021-05-01,강남구,97597.0,2021-05-01 00:00:00,강남구,11.0
1001,2021-05-01,강동구,68987.0,2021-05-01 00:00:00,강동구,7.0
1002,2021-05-01,강북구,79793.0,2021-05-01 00:00:00,강북구,7.0
1003,2021-05-01,강서구,158564.0,2021-05-01 00:00:00,강서구,12.0
1004,2021-05-01,관악구,55998.0,2021-05-01 00:00:00,관악구,4.0
1005,2021-05-01,광진구,66628.0,2021-05-01 00:00:00,광진구,7.0
1006,2021-05-01,구로구,109676.0,2021-05-01 00:00:00,구로구,4.0
1007,2021-05-01,금천구,96756.0,2021-05-01 00:00:00,금천구,3.0
1008,2021-05-01,노원구,135570.0,2021-05-01 00:00:00,노원구,7.0
1009,2021-05-01,도봉구,97218.0,2021-05-01 00:00:00,도봉구,3.0
1010,2021-05-01,동대문구,62911.0,2021-05-01 00:00:00,동대문구,7.0
1011,2021-05-01,동작구,49340.0,2021-05-01 00:00:00,동작구,8.0
1012,2021-05-01,마포구,133891.0,2021-05-01 00:00:00,마포구,3.0
1013,2021-05-01,서대문구,105226.0,2021-05-01 00:00:00,서대문구,6.0
1014,2021-05-01,서초구,129281.0,2021-05-01 00:00:00,서초구,7.0
1015,2021-05-01,성동구,66718.0,2021-05-01 00:00:00,성동구,5.0
1016,2021-05-01,성북구,106283.0,2021-05-01 00:00:00,성북구,5.0
1017,2021-05-01,송파구,206773.0,2021-05-01 00:00:00,송파구,23.0
1018,2021-05-01,양천구,87986.0,2021-05-01 00:00:00,양천구,7.0
1019,2021-05-01,영등포구,103876.0,2021-05-01 00:00:00,영등포구,22.0
1020,2021-05-01,용산구,79716.0,2021-05-01 00:00:00,용산구,5.0
1021,2021-05-01,은평구,71826.0,2021-05-01 00:00:00,은평구,6.0
1022,2021-05-01,종로구,162098.0,2021-05-01 00:00:00,종로구,1.0
1023,2021-05-01,중구,124047.0,0,0,0.0
1024,2021-05-01,중랑구,72342.0,2021-05-01 00:00:00,중랑구,7.0
1025,2021-06-01,강남구,110487.0,2021-06-01 00:00:00,강남구,11.0
1026,2021-06-01,강동구,78343.0,2021-06-01 00:00:00,강동구,7.0
1027,2021-06-01,강북구,95735.0,2021-06-01 00:00:00,강북구,2.0
1028,2021-06-01,강서구,185379.0,2021-06-01 00:00:00,강서구,9.0
1029,2021-06-01,관악구,61342.0,2021-06-01 00:00:00,관악구,4.0
1030,2021-06-01,광진구,73653.0,2021-06-01 00:00:00,광진구,9.0
1031,2021-06-01,구로구,121810.0,2021-06-01 00:00:00,구로구,11.0
1032,2021-06-01,금천구,120545.0,2021-06-01 00:00:00,금천구,3.0
1033,2021-06-01,노원구,158926.0,2021-06-01 00:00:00,노원구,7.0
1034,2021-06-01,도봉구,114447.0,2021-06-01 00:00:00,도봉구,6.0
1035,2021-06-01,동대문구,72964.0,2021-06-01 00:00:00,동대문구,17.0
1036,2021-06-01,동작구,56728.0,2021-06-01 00:00:00,동작구,12.0
1037,2021-06-01,마포구,156009.0,2021-06-01 00:00:00,마포구,7.0
1038,2021-06-01,서대문구,123514.0,2021-06-01 00:00:00,서대문구,4.0
1039,2021-06-01,서초구,146966.0,2021-06-01 00:00:00,서초구,8.0
1040,2021-06-01,성동구,75660.0,2021-06-01 00:00:00,성동구,13.0
1041,2021-06-01,성북구,121281.0,2021-06-01 00:00:00,성북구,5.0
1042,2021-06-01,송파구,236233.0,2021-06-01 00:00:00,송파구,23.0
1043,2021-06-01,양천구,95685.0,2021-06-01 00:00:00,양천구,7.0
1044,2021-06-01,영등포구,120735.0,2021-06-01 00:00:00,영등포구,18.0
1045,2021-06-01,용산구,95766.0,2021-06-01 00:00:00,용산구,6.0
1046,2021-06-01,은평구,80586.0,2021-06-01 00:00:00,은평구,6.0
1047,2021-06-01,종로구,185808.0,2021-06-01 00:00:00,종로구,3.0
1048,2021-06-01,중구,137536.0,2021-06-01 00:00:00,중구,1.0
1049,2021-06-01,중랑구,83707.0,2021-06-01 00:00:00,중랑구,14.0
1050,2021-07-01,강남구,103352.0,2021-07-01 00:00:00,강남구,9.0
1051,2021-07-01,강동구,75399.0,2021-07-01 00:00:00,강동구,5.0
1052,2021-07-01,강북구,88805.0,2021-07-01 00:00:00,강북구,9.0
1053,2021-07-01,강서구,180270.0,2021-07-01 00:00:00,강서구,12.0
1054,2021-07-01,관악구,56905.0,2021-07-01 00:00:00,관악구,2.0
1055,2021-07-01,광진구,71339.0,2021-07-01 00:00:00,광진구,7.0
1056,2021-07-01,구로구,120733.0,2021-07-01 00:00:00,구로구,8.0
1057,2021-07-01,금천구,117367.0,2021-07-01 00:00:00,금천구,4.0
1058,2021-07-01,노원구,152140.0,2021-07-01 00:00:00,노원구,11.0
1059,2021-07-01,도봉구,108014.0,2021-07-01 00:00:00,도봉구,6.0
1060,2021-07-01,동대문구,68677.0,2021-07-01 00:00:00,동대문구,11.0
1061,2021-07-01,동작구,54729.0,2021-07-01 00:00:00,동작구,1.0
1062,2021-07-01,마포구,149721.0,2021-07-01 00:00:00,마포구,4.0
1063,2021-07-01,서대문구,115084.0,2021-07-01 00:00:00,서대문구,7.0
1064,2021-07-01,서초구,143412.0,2021-07-01 00:00:00,서초구,3.0
1065,2021-07-01,성동구,72364.0,2021-07-01 00:00:00,성동구,6.0
1066,2021-07-01,성북구,112708.0,2021-07-01 00:00:00,성북구,6.0
1067,2021-07-01,송파구,227350.0,2021-07-01 00:00:00,송파구,23.0
1068,2021-07-01,양천구,92729.0,2021-07-01 00:00:00,양천구,2.0
1069,2021-07-01,영등포구,118458.0,2021-07-01 00:00:00,영등포구,17.0
1070,2021-07-01,용산구,94003.0,2021-07-01 00:00:00,용산구,8.0
1071,2021-07-01,은평구,75537.0,2021-07-01 00:00:00,은평구,4.0
